method,category,seed,step,metric,value,run_name,run_id
cosette,COSETTE_128d_256x4_f958,,46,train_loss,0.006498056560240943,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,46,lr,0.000523,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,47,train_loss,0.006529797478739556,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,47,lr,0.000532,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,48,train_loss,0.006558790069672915,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,48,lr,0.000541,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,49,train_loss,0.006560533457360733,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,49,lr,0.00055,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,50,train_loss,0.006590802597160315,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,50,lr,0.000559,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,51,train_loss,0.006615035605199376,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,51,lr,0.000568,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,52,train_loss,0.00666519659624874,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,52,lr,0.000577,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,53,train_loss,0.006646094699229658,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,53,lr,0.000586,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,54,train_loss,0.006632937000657637,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,54,lr,0.000595,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,55,train_loss,0.006677125318339843,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,55,lr,0.000604,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,56,train_loss,0.006643448619107751,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,56,lr,0.000613,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,57,train_loss,0.006695036690724993,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,57,lr,0.000622,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,58,train_loss,0.006761145965335356,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,58,lr,0.000631,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,59,train_loss,0.006735817181353254,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,59,lr,0.00064,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,60,train_loss,0.00675063135487766,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,60,lr,0.0006490000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,61,train_loss,0.00681171578023283,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,61,lr,0.0006580000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,62,train_loss,0.006818381282661492,COSETTE_128d_256x4_f958,anobrogk
